Date,NOKOIS1w,NOKOIS1m,NOKOIS3m,NOKOIS6m
08/03/2016,0.75,0.603333333,0.545970149,0.456769231
09/03/2016,0.75,0.594166667,0.542238806,0.453692308
10/03/2016,0.75,0.585,0.549701493,0.470923077
11/03/2016,0.713333333,0.575833333,0.534776119,0.438153846
12/03/2016,0.713333333,0.575833333,0.534776119,0.438153846
13/03/2016,0.713333333,0.575833333,0.534776119,0.438153846
14/03/2016,0.676666667,0.566666667,0.531044776,0.434923077
15/03/2016,0.64,0.5575,0.527313433,0.431692308
16/03/2016,0.603333333,0.548333333,0.521044776,0.428461538
17/03/2016,0.541666667,0.510416667,0.479104478,0.428653846
18/03/2016,0.5,0.5,0.486268657,0.434153846
19/03/2016,0.5,0.5,0.486268657,0.434153846
20/03/2016,0.5,0.5,0.486268657,0.434153846
21/03/2016,0.5,0.5,0.485671642,0.442615385
22/03/2016,0.5,0.5,0.484179104,0.441076923
23/03/2016,0.5,0.5,0.482686567,0.439538462
24/03/2016,0.5,0.5,0.482686567,0.439538462
25/03/2016,0.5,0.5,0.482686567,0.439538462
26/03/2016,0.5,0.5,0.482686567,0.439538462
27/03/2016,0.5,0.5,0.482686567,0.439538462
28/03/2016,0.5,0.5,0.482686567,0.439538462
29/03/2016,0.5,0.5,0.48119403,0.438
30/03/2016,0.5,0.5,0.47761194,0.435384615
31/03/2016,0.5,0.5,0.476119403,0.433846154
01/04/2016,0.5,0.5,0.476716418,0.433384615
02/04/2016,0.5,0.5,0.476716418,0.433384615
03/04/2016,0.5,0.5,0.476716418,0.433384615
04/04/2016,0.5,0.5,0.475223881,0.431846154
05/04/2016,0.5,0.5,0.473731343,0.432615385
06/04/2016,0.5,0.5,0.472238806,0.431307692
07/04/2016,0.5,0.5,0.477014925,0.449615385
08/04/2016,0.5,0.5,0.475970149,0.448692308
09/04/2016,0.5,0.5,0.475970149,0.448692308
10/04/2016,0.5,0.5,0.475970149,0.448692308
11/04/2016,0.5,0.499166667,0.474925373,0.447769231
12/04/2016,0.5,0.498333333,0.473880597,0.446846154
13/04/2016,0.5,0.4975,0.478208955,0.452230769
14/04/2016,0.5,0.496666667,0.477462687,0.455
15/04/2016,0.5,0.495833333,0.476716418,0.454076923
16/04/2016,0.5,0.495833333,0.476716418,0.454076923
17/04/2016,0.5,0.495833333,0.476716418,0.454076923
18/04/2016,0.5,0.495,0.475970149,0.453153846
19/04/2016,0.5,0.494166667,0.475223881,0.452230769
20/04/2016,0.5,0.493333333,0.474477612,0.454538462
21/04/2016,0.5,0.490625,0.471641791,0.452692308
22/04/2016,0.5,0.491666667,0.472985075,0.453
23/04/2016,0.5,0.491666667,0.472985075,0.453
24/04/2016,0.5,0.491666667,0.472985075,0.453
25/04/2016,0.5,0.490833333,0.472238806,0.452230769
26/04/2016,0.5,0.49,0.471492537,0.457230769
27/04/2016,0.5,0.489166667,0.470746269,0.456461538
28/04/2016,0.5,0.488333333,0.482985075,0.470692308
29/04/2016,0.5,0.5,0.5,0.488653846
30/04/2016,0.5,0.5,0.5,0.488653846
01/05/2016,0.5,0.5,0.5,0.488653846
02/05/2016,0.5,0.5,0.5,0.488076923
03/05/2016,0.5,0.5,0.488059701,0.470192308
04/05/2016,0.5,0.5,0.487686567,0.469615385
05/05/2016,0.5,0.5,0.487686567,0.469615385
06/05/2016,0.5,0.5,0.5,0.497307692
07/05/2016,0.5,0.5,0.5,0.497307692
08/05/2016,0.5,0.5,0.5,0.497307692
09/05/2016,0.5,0.5,0.5,0.491846154
10/05/2016,0.5,0.5,0.5,0.491307692
11/05/2016,0.5,0.5,0.5,0.492307692
12/05/2016,0.5,0.5,0.471641791,0.454230769
13/05/2016,0.5,0.5,0.5,0.478653846
14/05/2016,0.5,0.5,0.5,0.478653846
15/05/2016,0.5,0.5,0.5,0.478653846
16/05/2016,0.5,0.5,0.5,0.478653846
17/05/2016,0.5,0.5,0.5,0.478653846
18/05/2016,0.5,0.5,0.5,0.478076923
19/05/2016,0.5,0.5,0.5,0.482307692
20/05/2016,0.5,0.5,0.5,0.490384615
21/05/2016,0.5,0.5,0.5,0.490384615
22/05/2016,0.5,0.5,0.5,0.490384615
23/05/2016,0.5,0.5,0.5,0.489038462
24/05/2016,0.5,0.5,0.5,0.488653846
25/05/2016,0.5,0.5,0.5,0.489230769
26/05/2016,0.5,0.5,0.5,0.488846154
27/05/2016,0.5,0.5,0.5,0.488461538
28/05/2016,0.5,0.5,0.5,0.488461538
29/05/2016,0.5,0.5,0.5,0.488461538
30/05/2016,0.5,0.5,0.5,0.482307692
31/05/2016,0.5,0.495,0.485373134,0.468538462
01/06/2016,0.5,0.494166667,0.485074627,0.468
02/06/2016,0.5,0.493333333,0.484776119,0.467461538
03/06/2016,0.51,0.5225,0.494477612,0.477307692
04/06/2016,0.51,0.5225,0.494477612,0.477307692
05/06/2016,0.51,0.5225,0.494477612,0.477307692
06/06/2016,0.5,0.491666667,0.484179104,0.456538462
07/06/2016,0.5,0.490833333,0.483880597,0.455769231
08/06/2016,0.5,0.49,0.48358209,0.455
09/06/2016,0.5,0.489166667,0.483283582,0.454230769
10/06/2016,0.5,0.5,0.5,0.4625
11/06/2016,0.5,0.5,0.5,0.4625
12/06/2016,0.5,0.5,0.5,0.4625
13/06/2016,0.5,0.5,0.5,0.462692308
14/06/2016,0.5,0.5,0.5,0.465769231
15/06/2016,0.5,0.5,0.5,0.465
16/06/2016,0.5,0.5,0.5,0.475576923
17/06/2016,0.5,0.5,0.5,0.475
18/06/2016,0.5,0.5,0.5,0.475
19/06/2016,0.5,0.5,0.5,0.475
20/06/2016,0.5,0.5,0.5,0.474423077
21/06/2016,0.5,0.5,0.5,0.473846154
22/06/2016,0.5,0.5,0.5,0.473269231
23/06/2016,0.5,0.5,0.499253731,0.467884615
24/06/2016,0.5,0.5,0.497910448,0.434230769
25/06/2016,0.5,0.5,0.497910448,0.434230769
26/06/2016,0.5,0.5,0.497910448,0.434230769
27/06/2016,0.5,0.5,0.495522388,0.427153846
28/06/2016,0.5,0.5,0.488059701,0.396923077
29/06/2016,0.5,0.5,0.485074627,0.395384615
30/06/2016,0.5,0.5,0.484328358,0.398653846
01/07/2016,0.5,0.5,0.481716418,0.397115385
02/07/2016,0.5,0.5,0.481716418,0.397115385
03/07/2016,0.5,0.5,0.481716418,0.397115385
04/07/2016,0.5,0.5,0.479104478,0.395576923
05/07/2016,0.5,0.5,0.477164179,0.395
06/07/2016,0.5,0.5,0.474626866,0.393461538
07/07/2016,0.5,0.5,0.478656716,0.410923077
08/07/2016,0.5,0.5,0.478507463,0.411538462
09/07/2016,0.5,0.5,0.478507463,0.411538462
10/07/2016,0.5,0.5,0.478507463,0.411538462
11/07/2016,0.5,0.5,0.476716418,0.410230769
12/07/2016,0.5,0.5,0.474925373,0.408923077
13/07/2016,0.5,0.5,0.473134328,0.407615385
14/07/2016,0.5,0.5,0.471343284,0.414615385
15/07/2016,0.5,0.5,0.469552239,0.413461538
16/07/2016,0.5,0.5,0.469552239,0.413461538
17/07/2016,0.5,0.5,0.469552239,0.413461538
18/07/2016,0.5,0.5,0.467761194,0.412307692
19/07/2016,0.5,0.5,0.465970149,0.411153846
20/07/2016,0.5,0.5,0.470149254,0.427230769
21/07/2016,0.5,0.5,0.468656716,0.424038462
22/07/2016,0.5,0.5,0.467164179,0.425384615
23/07/2016,0.5,0.5,0.467164179,0.425384615
24/07/2016,0.5,0.5,0.467164179,0.425384615
25/07/2016,0.5,0.5,0.465671642,0.422115385
26/07/2016,0.5,0.5,0.464179104,0.433076923
27/07/2016,0.5,0.5,0.462686567,0.432307692
28/07/2016,0.5,0.5,0.46119403,0.431538462
29/07/2016,0.5,0.5,0.451641791,0.416923077
30/07/2016,0.5,0.5,0.451641791,0.416923077
31/07/2016,0.5,0.5,0.451641791,0.416923077
01/08/2016,0.5,0.5,0.449850746,0.416
02/08/2016,0.5,0.5,0.456716418,0.429230769
03/08/2016,0.5,0.5,0.464552239,0.433269231
04/08/2016,0.5,0.5,0.464925373,0.433461538
05/08/2016,0.5,0.5,0.461567164,0.431730769
06/08/2016,0.5,0.5,0.461567164,0.431730769
07/08/2016,0.5,0.5,0.461567164,0.431730769
08/08/2016,0.5,0.5,0.47238806,0.449423077
09/08/2016,0.5,0.5,0.471268657,0.448846154
10/08/2016,0.5,0.5,0.479477612,0.453076923
11/08/2016,0.5,0.5,0.5,0.5
12/08/2016,0.5,0.5,0.48619403,0.480769231
13/08/2016,0.5,0.5,0.48619403,0.480769231
14/08/2016,0.5,0.5,0.48619403,0.480769231
15/08/2016,0.5,0.5,0.488656716,0.484461538
16/08/2016,0.5,0.5,0.488358209,0.484307692
17/08/2016,0.5,0.5,0.488059701,0.484153846
18/08/2016,0.5,0.5,0.487761194,0.484
19/08/2016,0.5,0.5,0.5,0.5
20/08/2016,0.5,0.5,0.5,0.5
21/08/2016,0.5,0.5,0.5,0.5
22/08/2016,0.5,0.5,0.5,0.5
23/08/2016,0.5,0.5,0.5,0.5
24/08/2016,0.5,0.498333333,0.486567164,0.483384615
25/08/2016,0.5,0.5,0.5,0.5
26/08/2016,0.5,0.5,0.5,0.5
27/08/2016,0.5,0.5,0.5,0.5
28/08/2016,0.5,0.5,0.5,0.5
29/08/2016,0.5,0.5,0.5,0.5
30/08/2016,0.5,0.5,0.5,0.5
31/08/2016,0.5,0.5,0.5,0.5
01/09/2016,0.5,0.5,0.5,0.5
02/09/2016,0.5,0.490625,0.480597015,0.477884615
03/09/2016,0.5,0.490625,0.480597015,0.477884615
04/09/2016,0.5,0.490625,0.480597015,0.477884615
05/09/2016,0.5,0.489583333,0.480223881,0.477692308
06/09/2016,0.5,0.488541667,0.479850746,0.4775
07/09/2016,0.5,0.4875,0.479477612,0.477307692
08/09/2016,0.5,0.489166667,0.483283582,0.481692308
09/09/2016,0.5,0.488333333,0.482985075,0.481538462
10/09/2016,0.5,0.488333333,0.482985075,0.481538462
11/09/2016,0.5,0.488333333,0.482985075,0.481538462
12/09/2016,0.5,0.4875,0.482686567,0.481384615
13/09/2016,0.5,0.5,0.489850746,0.485076923
14/09/2016,0.5,0.5,0.489552239,0.484923077
15/09/2016,0.5,0.5,0.489253731,0.484769231
16/09/2016,0.5,0.5,0.5,0.5
17/09/2016,0.5,0.5,0.5,0.5
18/09/2016,0.5,0.5,0.5,0.5
19/09/2016,0.5,0.5,0.5,0.5
20/09/2016,0.5,0.5,0.5,0.5
21/09/2016,0.5,0.5,0.5,0.5
22/09/2016,0.5,0.5,0.5,0.5
23/09/2016,0.5,0.5,0.5,0.5
24/09/2016,0.5,0.5,0.5,0.5
25/09/2016,0.5,0.5,0.5,0.5
26/09/2016,0.5,0.5,0.5,0.5
27/09/2016,0.5,0.5,0.5,0.5
28/09/2016,0.5,0.5,0.5,0.5
29/09/2016,0.5,0.5,0.5,0.5
30/09/2016,0.5,0.5,0.5,0.5
01/10/2016,0.5,0.5,0.5,0.5
02/10/2016,0.5,0.5,0.5,0.5
03/10/2016,0.5,0.5,0.5,0.5
04/10/2016,0.5,0.5,0.5,0.5
05/10/2016,0.5,0.5,0.5,0.5
06/10/2016,0.5,0.5,0.5,0.5
07/10/2016,0.5,0.5,0.5,0.5
08/10/2016,0.5,0.5,0.5,0.5
09/10/2016,0.5,0.5,0.5,0.5
10/10/2016,0.5,0.5,0.5,0.5
11/10/2016,0.5,0.5,0.5,0.5
12/10/2016,0.5,0.5,0.5,0.5
13/10/2016,0.5,0.5,0.5,0.5
14/10/2016,0.5,0.5,0.5,0.5
15/10/2016,0.5,0.5,0.5,0.5
16/10/2016,0.5,0.5,0.5,0.5
17/10/2016,0.5,0.5,0.5,0.5
18/10/2016,0.5,0.5,0.5,0.5
19/10/2016,0.5,0.5,0.5,0.5
20/10/2016,0.5,0.5,0.5,0.5
21/10/2016,0.5,0.5,0.5,0.5
22/10/2016,0.5,0.5,0.5,0.5
23/10/2016,0.5,0.5,0.5,0.5
24/10/2016,0.5,0.5,0.5,0.5
25/10/2016,0.5,0.5,0.5,0.5
26/10/2016,0.5,0.5,0.5,0.5
27/10/2016,0.5,0.5,0.5,0.5
28/10/2016,0.5,0.5,0.5,0.5
29/10/2016,0.5,0.5,0.5,0.5
30/10/2016,0.5,0.5,0.5,0.5
31/10/2016,0.5,0.5,0.5,0.5
01/11/2016,0.5,0.5,0.5,0.5
02/11/2016,0.5,0.5,0.5,0.5
03/11/2016,0.5,0.5,0.5,0.5
04/11/2016,0.5,0.5,0.5,0.5
05/11/2016,0.5,0.5,0.5,0.5
06/11/2016,0.5,0.5,0.5,0.5
07/11/2016,0.5,0.5,0.5,0.5
08/11/2016,0.5,0.5,0.5,0.5
09/11/2016,0.5,0.5,0.5,0.5
10/11/2016,0.5,0.5,0.5,0.5
11/11/2016,0.5,0.5,0.5,0.5
12/11/2016,0.5,0.5,0.5,0.5
13/11/2016,0.5,0.5,0.5,0.5
14/11/2016,0.5,0.5,0.5,0.5
15/11/2016,0.5,0.5,0.5,0.5
16/11/2016,0.5,0.5,0.5,0.5
17/11/2016,0.5,0.5,0.5,0.5
18/11/2016,0.5,0.5,0.5,0.5
19/11/2016,0.5,0.5,0.5,0.5
20/11/2016,0.5,0.5,0.5,0.5
21/11/2016,0.5,0.5,0.5,0.5
22/11/2016,0.5,0.5,0.5,0.5
23/11/2016,0.5,0.5,0.5,0.5
24/11/2016,0.5,0.5,0.5,0.5
25/11/2016,0.5,0.5,0.5,0.5
26/11/2016,0.5,0.5,0.5,0.5
27/11/2016,0.5,0.5,0.5,0.5
28/11/2016,0.5,0.5,0.5,0.5
29/11/2016,0.5,0.5,0.5,0.5
30/11/2016,0.5,0.5,0.5,0.5
01/12/2016,0.5,0.5,0.5,0.5
02/12/2016,0.5,0.5,0.5,0.5
03/12/2016,0.5,0.5,0.5,0.5
04/12/2016,0.5,0.5,0.5,0.5
